,Text,Raw tokens,Token length,Tokenized,NLTK ref sentiment,roberta_labeled
463,"Joe Biden is employing the “child won't eat veggies, get them to eat a spoonful, and then keep coaxing until they finish” strategy with his 100 days mask-wearing proposal. It's sly. I approve. website_name ","['Joe', 'Biden', 'employing', '“', 'child', 'wo', ""n't"", 'eat', 'veggies', ',', 'get', 'eat', 'spoonful', ',', 'keep', 'coaxing', 'finish', '”', 'strategy', '100', 'days', 'mask-wearing', 'proposal', '.', 'It', ""'s"", 'sly', '.', 'I', 'approve', '.', 'website_name']",32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 3943, 39, 920, 107, 9, 1129, 3944, 3, 36, 1129, 3945, 3, 182, 3946, 1528, 40, 1385, 23, 28, 433, 2212, 1, 30, 5, 3947, 1, 7, 1427, 1, 6]",0.0,2.0
464,"Dr. Fauci, who turns 80 this month, will be staying on in his job and advising Joe Biden! website_name ","['Dr.', 'Fauci', ',', 'turns', '80', 'month', ',', 'staying', 'job', 'advising', 'Joe', 'Biden', '!', 'website_name']",14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 57, 3, 3948, 317, 457, 3, 930, 239, 3949, 12, 2, 4, 6]",0.0,2.0
465,OVER 80 MILLION people VOTED for BIDEN! He also got MORE votes then ANY other candidate in HISTORY because MOST Americans are FED up with the LAWLESS 💩SHOW in the WH so MORE people then EVER VOTED! Due to the PANDEMIC MORE people then EVER voted by MAIL! BIDEN WON! GET OVER IT! ,"['OVER', '80', 'MILLION', 'people', 'VOTED', 'BIDEN', '!', 'He', 'also', 'got', 'MORE', 'votes', 'ANY', 'candidate', 'HISTORY', 'MOST', 'Americans', 'FED', 'LAWLESS', '💩SHOW', 'WH', 'MORE', 'people', 'EVER', 'VOTED', '!', 'Due', 'PANDEMIC', 'MORE', 'people', 'EVER', 'voted', 'MAIL', '!', 'BIDEN', 'WON', '!', 'GET', 'OVER', 'IT', '!']",41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 960, 317, 881, 20, 1104, 35, 4, 27, 139, 70, 770, 29, 2213, 426, 3950, 3951, 32, 3952, 3953, 3954, 593, 770, 20, 2214, 1104, 4, 2215, 3955, 770, 20, 2214, 72, 3956, 4, 35, 560, 4, 700, 960, 276, 4]",0.765,0.0
466,Biden The Grinch Cancels Christmas: ‘You Cannot Be Traveling During These Holidays' website_name via ,"['Biden', 'The', 'Grinch', 'Cancels', 'Christmas', ':', '‘', 'You', 'Can', 'Be', 'Traveling', 'During', 'These', 'Holidays', ""'"", 'website_name', 'via']",17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 3957, 3958, 866, 13, 177, 33, 249, 475, 3959, 2216, 795, 3960, 41, 6, 56]",0.1779,0.0
467,"As a proud black woman all I can say about your agenda for the incoming administration, BACK THE HELL OFF! Biden is no fool. And he has more than the NAACP to consider. He's not even in office &amp; you're bitching already. Just stop. ","['As', 'proud', 'black', 'woman', 'I', 'say', 'agenda', 'incoming', 'administration', ',', 'BACK', 'THE', 'HELL', 'OFF', '!', 'Biden', 'fool', '.', 'And', 'NAACP', 'consider', '.', 'He', ""'s"", 'even', 'office', '&', 'amp', ';', ""'re"", 'bitching', 'already', '.', 'Just', 'stop', '.']",36,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 395, 1139, 448, 550, 7, 63, 638, 368, 47, 3, 1388, 148, 2217, 2218, 4, 2, 961, 1, 53, 2219, 2220, 1, 27, 5, 92, 48, 22, 24, 18, 69, 3961, 120, 1, 113, 216, 1]",-0.8984,0.0
468,Donald Trump's Foreign Policy Leaves Behind Destruction—and Opportunity—for Joe Biden website_name ,"['Donald', 'Trump', ""'s"", 'Foreign', 'Policy', 'Leaves', 'Behind', 'Destruction—and', 'Opportunity—for', 'Joe', 'Biden', 'website_name']",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 10, 5, 2221, 2222, 2223, 2224, 2225, 2226, 12, 2, 6]",0.0,0.0
469,"Exactly. If Trump camp might be doing exactly what they accuse Biden of, it really goes low. ","['Exactly', '.', 'If', 'Trump', 'camp', 'might', 'exactly', 'accuse', 'Biden', ',', 'really', 'goes', 'low', '.']",14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 962, 1, 54, 10, 911, 321, 963, 3962, 2, 3, 132, 677, 2227, 1]",-0.4902,0.0
470,No. You're to dumb and selfish to see what he's doing. There is proof of fraud and you don't even care because you want a dumbass like Biden in office so he can give money to other countries. He's doing this for the people. Over 80 million people realize it. The left just doesn't ,"['No', '.', 'You', ""'re"", 'dumb', 'selfish', 'see', ""'s"", '.', 'There', 'proof', 'fraud', ""n't"", 'even', 'care', 'want', 'dumbass', 'like', 'Biden', 'office', 'give', 'money', 'countries', '.', 'He', ""'s"", 'people', '.', 'Over', '80', 'million', 'people', 'realize', '.', 'The', 'left', ""n't""]",37,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 1, 33, 69, 3963, 2228, 76, 5, 1, 144, 619, 50, 9, 92, 363, 66, 3964, 21, 2, 48, 135, 116, 1542, 1, 27, 5, 20, 1, 446, 317, 121, 20, 784, 1, 14, 258, 9]",-0.9416,0.0
471,Cause she's black its thanks to Biden? Thats messed up ,"['Cause', ""'s"", 'black', 'thanks', 'Biden', '?', 'Thats', 'messed']",8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1543, 5, 448, 404, 2, 8, 723, 3965]",0.128,0.0
472,"Perhaps you forgot Trumps first questions as President elect were about Russian collusion, Flynn, Putin, Comey so this shows Biden's questions were pretty bland in comparison because CNN wasn't pushing a narrative with Biden. He gets the kid glove treatment and you are hypocrite ","['Perhaps', 'forgot', 'Trumps', 'first', 'questions', 'President', 'elect', 'Russian', 'collusion', ',', 'Flynn', ',', 'Putin', ',', 'Comey', 'shows', 'Biden', ""'s"", 'questions', 'pretty', 'bland', 'comparison', 'CNN', ""n't"", 'pushing', 'narrative', 'Biden', '.', 'He', 'gets', 'kid', 'glove', 'treatment', 'hypocrite']",34,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2229, 1090, 589, 38, 1189, 15, 195, 1544, 3966, 3, 2230, 3, 1093, 3, 3967, 358, 2, 5, 1189, 424, 3968, 2231, 79, 9, 766, 949, 2, 1, 27, 164, 1135, 3969, 1769, 2232]",0.4939,0.0
473,funny how now the trump losers are trying to paint china as the new enemy after the failed attempt against biden.... can't wait till this failed admin leaves office so the world can live in peace... CHINA IS LIVING RENT FREE ,"['funny', 'trump', 'losers', 'trying', 'paint', 'china', 'new', 'enemy', 'failed', 'attempt', 'biden', '....', 'ca', ""n't"", 'wait', 'till', 'failed', 'admin', 'leaves', 'office', 'world', 'live', 'peace', '...', 'CHINA', 'IS', 'LIVING', 'RENT', 'FREE']",29,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 913, 101, 1127, 181, 3970, 1545, 103, 3971, 466, 1068, 46, 136, 140, 9, 223, 2233, 466, 349, 2234, 48, 188, 334, 1546, 17, 1755, 167, 3972, 3973, 3974]",-0.7627,0.0
474,What administration? Biden's an idiot. ,"['What', 'administration', '?', 'Biden', ""'s"", 'idiot', '.']",7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 47, 8, 2, 5, 581, 1]",-0.5106,0.0
475,"Wow, you buy into Russian propaganda. Biden isn't hiding. He is acting like a responsible leader unlike Trump who just whines about his loss, hiding from everything else ","['Wow', ',', 'buy', 'Russian', 'propaganda', '.', 'Biden', ""n't"", 'hiding', '.', 'He', 'acting', 'like', 'responsible', 'leader', 'unlike', 'Trump', 'whines', 'loss', ',', 'hiding', 'everything', 'else']",23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 896, 3, 1042, 1544, 2235, 1, 2, 9, 1190, 1, 27, 2236, 21, 2237, 278, 1072, 10, 3975, 566, 3, 1190, 293, 579]",0.6458,0.0
476,Biden keeping Fauci as a chief medical adviser website_name ,"['Biden', 'keeping', 'Fauci', 'chief', 'medical', 'adviser', 'website_name']",7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1059, 57, 168, 161, 194, 6]",0.0,2.0
477,Spy chief John Ratcliffe urges Joe Biden not to fire special counsel Durham website_name website_name ,"['Spy', 'chief', 'John', 'Ratcliffe', 'urges', 'Joe', 'Biden', 'fire', 'special', 'counsel', 'Durham', 'website_name', 'website_name']",13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3976, 168, 2139, 2238, 476, 12, 2, 526, 1191, 3977, 1547, 6, 6]",-0.0572,2.0
478,"So sorry Sir, but I think ENOUGH IS ENOUGH. I read that you already spent 8.8 million for recounting vote, Biden is winning. No President have a power to overturn a fair election with no evidence. ","['So', 'sorry', 'Sir', ',', 'I', 'think', 'ENOUGH', 'IS', 'ENOUGH', '.', 'I', 'read', 'already', 'spent', '8.8', 'million', 'recounting', 'vote', ',', 'Biden', 'winning', '.', 'No', 'President', 'power', 'overturn', 'fair', 'election', 'evidence', '.']",30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 631, 3978, 3, 7, 55, 1431, 167, 1431, 1, 7, 450, 120, 1880, 3979, 121, 2239, 58, 3, 2, 777, 1, 93, 15, 150, 1548, 455, 19, 117, 1]",0.3926,0.0
479,You media types need to start treating the GOP like the threat to American lives that they are. They are the (insert media scare term) of the COVID crisis. Biden and other dem. enablers who keep hyping up bipartisanship with these ghouls should be condemned as well. ,"['You', 'media', 'types', 'need', 'start', 'treating', 'GOP', 'like', 'threat', 'American', 'lives', '.', 'They', '(', 'insert', 'media', 'scare', 'term', ')', 'COVID', 'crisis', '.', 'Biden', 'dem', '.', 'enablers', 'keep', 'hyping', 'bipartisanship', 'ghouls', 'condemned', 'well', '.']",33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 371, 1549, 85, 203, 3980, 205, 21, 2240, 147, 509, 1, 73, 71, 3981, 371, 3982, 414, 62, 305, 1550, 1, 2, 3983, 1, 3984, 182, 3985, 3986, 3987, 1551, 133, 1]",-0.875,0.0
480,Georgia smoking video proves election theft! Biden going to jail! ,"['Georgia', 'smoking', 'video', 'proves', 'election', 'theft', '!', 'Biden', 'going', 'jail', '!']",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 3988, 206, 3989, 19, 3990, 4, 2, 37, 1080, 4]",0.0,0.0
481,Archbishop Chaput is holy and courageous. He calls a spade a spade. #biden website_name ,"['Archbishop', 'Chaput', 'holy', 'courageous', '.', 'He', 'calls', 'spade', 'spade', '.', '#', 'biden', 'website_name']",13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3991, 3992, 3993, 3994, 1, 27, 796, 2241, 2241, 1, 11, 46, 6]",0.5267,1.0
482,"When Obama and Biden, came into office in 2009, US was losing 800,000 jobs a month, Millions of people were losing their homes. The actions they took during that crisis returned the economy to healthy growth and initiated the longest streak of job creation on record. website_name ","['When', 'Obama', 'Biden', ',', 'came', 'office', '2009', ',', 'US', 'losing', '800,000', 'jobs', 'month', ',', 'Millions', 'people', 'losing', 'homes', '.', 'The', 'actions', 'took', 'crisis', 'returned', 'economy', 'healthy', 'growth', 'initiated', 'longest', 'streak', 'job', 'creation', 'record', '.', 'website_name']",35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 314, 87, 2, 3, 465, 48, 2242, 3, 74, 686, 2243, 343, 457, 3, 1192, 20, 686, 785, 1, 14, 1552, 641, 1550, 1553, 425, 2244, 2245, 2246, 2247, 2248, 239, 2249, 391, 1, 6]",-0.4404,2.0
483,#Biden will never degrade a reporter for asking a question. He respects all human beings If he has something important to say we won't have to read it in a tweet. How refreshing. I doubt the qualified people around him will stay in place #Trumps Whitehouse was a revolving door. ,"['#', 'Biden', 'never', 'degrade', 'reporter', 'asking', 'question', '.', 'He', 'respects', 'human', 'beings', 'If', 'something', 'important', 'say', 'wo', ""n't"", 'read', 'tweet', '.', 'How', 'refreshing', '.', 'I', 'doubt', 'qualified', 'people', 'around', 'stay', 'place', '#', 'Trumps', 'Whitehouse', 'revolving', 'door', '.']",37,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 115, 3995, 3996, 549, 467, 1, 27, 3997, 2250, 3998, 54, 202, 403, 63, 107, 9, 450, 364, 1, 99, 3999, 1, 7, 751, 1477, 20, 392, 137, 336, 11, 589, 1539, 4000, 1082, 1]",0.4599,2.0
484,Wall Street loves Biden ,"['Wall', 'Street', 'loves', 'Biden']",4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 935, 936, 635, 2]",0.5719,1.0
485,Wow really Covid is raging and your still worried about the sock market why don't you resign now and let Biden take control because you have checked out ,"['Wow', 'really', 'Covid', 'raging', 'still', 'worried', 'sock', 'market', ""n't"", 'resign', 'let', 'Biden', 'take', 'control', 'checked']",15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 896, 132, 307, 4001, 65, 1106, 4002, 151, 9, 687, 227, 2, 81, 506, 4003]",-0.0072,0.0
486,Then why did Biden win? ,"['Then', 'Biden', 'win', '?']",4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 322, 2, 64, 8]",0.5859,2.0
487,Exactly..They'll be hopping on Boxcars next March if Biden is our President🤷‍♀️ ,"['Exactly', '..', 'They', ""'ll"", 'hopping', 'Boxcars', 'next', 'March', 'Biden', 'President🤷\u200d♀️']",10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 962, 102, 73, 104, 4004, 4005, 155, 1527, 2, 4006]",0.0,2.0
488,Ha Biden keep dreaming your never going to be sitting in that chair. You were never meant to. It was a first black female I say that very loosely they wanted not someone who's gonna stroke out any second. ,"['Ha', 'Biden', 'keep', 'dreaming', 'never', 'going', 'sitting', 'chair', '.', 'You', 'never', 'meant', '.', 'It', 'first', 'black', 'female', 'I', 'say', 'loosely', 'wanted', 'someone', ""'s"", 'gon', 'na', 'stroke', 'second', '.']",28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4007, 2, 182, 4008, 115, 37, 1474, 4009, 1, 33, 115, 1554, 1, 30, 38, 448, 4010, 7, 63, 4011, 554, 268, 5, 291, 220, 4012, 859, 1]",0.34,0.0
489,Biden cheated. He didn't win ,"['Biden', 'cheated', '.', 'He', ""n't"", 'win']",6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 303, 1, 27, 9, 64]",-0.7485,0.0
490,Delusional leftists trend ‘Biden vaccine' as President Trump's 'Operation Warp Speed' prepares to deliver website_name ,"['Delusional', 'leftists', 'trend', '‘', 'Biden', 'vaccine', ""'"", 'President', 'Trump', ""'s"", ""'Operation"", 'Warp', 'Speed', ""'"", 'prepares', 'deliver', 'website_name']",17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4013, 4014, 2251, 177, 2, 100, 41, 15, 10, 5, 4015, 4016, 4017, 41, 4018, 1555, 6]",0.0,0.0
491,So Happy to Hear that Dr FAUCI will be Joining The Biden Administration ,"['So', 'Happy', 'Hear', 'Dr', 'FAUCI', 'Joining', 'The', 'Biden', 'Administration']",9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 1115, 2252, 741, 4019, 4020, 14, 2, 340]",0.6115,1.0
492,Because Biden won‼️ ,"['Because', 'Biden', 'won‼️']",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 2, 4021]",0.0,2.0
493,"I'm surprised you really believed your “fraud” cry would prosper. There's no fraud, we abhor your cult leader, we voted for Biden and outnumbered you by 7 million. Time to let it sink in. ","['I', ""'m"", 'surprised', 'really', 'believed', '“', 'fraud', '”', 'cry', 'would', 'prosper', '.', 'There', ""'s"", 'fraud', ',', 'abhor', 'cult', 'leader', ',', 'voted', 'Biden', 'outnumbered', '7', 'million', '.', 'Time', 'let', 'sink', '.']",30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 67, 1193, 132, 1280, 39, 50, 40, 4022, 16, 4023, 1, 144, 5, 50, 3, 4024, 917, 278, 3, 72, 2, 4025, 359, 121, 1, 1194, 227, 4026, 1]",-0.8807,0.0
494,"Biden says his DOJ will remain independent: ""I'm not going to be telling them what they have to do and don't have to do. I'm not going to be saying go prosecute A, B or C...That's not the role, it's not my Justice Department, it's the people's Justice Department."" ","['Biden', 'says', 'DOJ', 'remain', 'independent', ':', '``', 'I', ""'m"", 'going', 'telling', ""n't"", '.', 'I', ""'m"", 'going', 'saying', 'go', 'prosecute', 'A', ',', 'B', 'C', '...', 'That', ""'s"", 'role', ',', ""'s"", 'Justice', 'Department', ',', ""'s"", 'people', ""'s"", 'Justice', 'Department', '.', ""''""]",39,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44, 964, 1556, 4027, 13, 26, 7, 67, 37, 762, 9, 1, 7, 67, 37, 247, 119, 4028, 106, 3, 4029, 4030, 17, 59, 5, 1013, 3, 5, 1195, 1557, 3, 5, 20, 5, 1195, 1557, 1, 25]",-0.8048,2.0
495,That's because Biden is going to be president. ,"['That', ""'s"", 'Biden', 'going', 'president', '.']",6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 5, 2, 37, 34, 1]",0.0,2.0
496,It's not over after Putrump leaves office. McConnell will work daily to sabotage Biden's legislation &amp; the nation itself. The trumpshevik reign of terror will shape the GOP as long as his vile crimes &amp; theirs go unpunished. #HR4401RestoreMediaFairness website_name ,"['It', ""'s"", 'Putrump', 'leaves', 'office', '.', 'McConnell', 'work', 'daily', 'sabotage', 'Biden', ""'s"", 'legislation', '&', 'amp', ';', 'nation', '.', 'The', 'trumpshevik', 'reign', 'terror', 'shape', 'GOP', 'long', 'vile', 'crimes', '&', 'amp', ';', 'go', 'unpunished', '.', '#', 'HR4401RestoreMediaFairness', 'website_name']",36,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 5, 4031, 2234, 48, 1, 197, 170, 2253, 2254, 2, 5, 1403, 22, 24, 18, 603, 1, 14, 4032, 4033, 4034, 4035, 205, 402, 4036, 1196, 22, 24, 18, 119, 4037, 1, 11, 4038, 6]",-0.8979,0.0
497,We're all the Votes for Trump? Nope all for Biden! ,"['We', ""'re"", 'Votes', 'Trump', '?', 'Nope', 'Biden', '!']",8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 69, 600, 10, 8, 2255, 2, 4]",0.0,0.0
498,"Anyone who will wear a mask is already wearing one. Anyone who does not want to, simply will not. Harping on mask wearing incessantly simply shows Biden does not know what else to do to get the virus under control. ","['Anyone', 'wear', 'mask', 'already', 'wearing', 'one', '.', 'Anyone', 'want', ',', 'simply', '.', 'Harping', 'mask', 'wearing', 'incessantly', 'simply', 'shows', 'Biden', 'know', 'else', 'get', 'virus', 'control', '.']",25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 459, 42, 108, 120, 229, 49, 1, 459, 66, 3, 1057, 1, 4039, 108, 229, 4040, 1057, 358, 2, 31, 579, 36, 388, 506, 1]",-0.0572,0.0
499,Got to get rid of both after reading the Hannity tweet that Biden made about if he and Camillia don't get along he'll just get sick and quit that means good old what's your face would be the president we've got to get rid of Biden ,"['Got', 'get', 'rid', 'reading', 'Hannity', 'tweet', 'Biden', 'made', 'Camillia', ""n't"", 'get', 'along', ""'ll"", 'get', 'sick', 'quit', 'means', 'good', 'old', ""'s"", 'face', 'would', 'president', ""'ve"", 'got', 'get', 'rid', 'Biden']",28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1111, 36, 504, 4041, 1785, 364, 2, 281, 4042, 9, 36, 2012, 104, 36, 705, 2256, 304, 98, 260, 5, 352, 16, 34, 111, 70, 36, 504, 2]",-0.1027,0.0
500,No thanks Biden! Good luck with that ❄️ Trump 2020🇺🇸 ,"['No', 'thanks', 'Biden', '!', 'Good', 'luck', '❄️', 'Trump', '2020🇺🇸']",9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 404, 2, 4, 354, 788, 4043, 10, 4044]",0.784,1.0
501,"Oh, the offered money to vote for Biden, do I understand this correctly?! What is better: offering money for votes or asking your voters four times a day for huge amounts of money, so that you can pay private debts,..Oops, I meant, that you can pay $ 20.000/day for Giuliani.. ","['Oh', ',', 'offered', 'money', 'vote', 'Biden', ',', 'I', 'understand', 'correctly', '?', '!', 'What', 'better', ':', 'offering', 'money', 'votes', 'asking', 'voters', 'four', 'times', 'day', 'huge', 'amounts', 'money', ',', 'pay', 'private', 'debts', ',', '..', 'Oops', ',', 'I', 'meant', ',', 'pay', '$', '20.000/day', 'Giuliani', '..']",42,"[0, 0, 0, 0, 0, 0, 0, 0, 287, 3, 1760, 116, 58, 2, 3, 7, 350, 1558, 8, 4, 78, 142, 13, 2257, 116, 29, 549, 165, 437, 407, 128, 865, 2258, 116, 3, 439, 4045, 2259, 3, 102, 4046, 3, 7, 1554, 3, 439, 246, 4047, 1363, 102]",0.5707,0.0
502,ÚLTIMA HORA! ULTIMO ACUERDO AMLO TRUMP DA FRUTOS. GRAN NOTICIA. BIDEN SE... website_name via ,"['ÚLTIMA', 'HORA', '!', 'ULTIMO', 'ACUERDO', 'AMLO', 'TRUMP', 'DA', 'FRUTOS', '.', 'GRAN', 'NOTICIA', '.', 'BIDEN', 'SE', '...', 'website_name', 'via']",18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4048, 4049, 4, 4050, 4051, 4052, 250, 2260, 4053, 1, 4054, 4055, 1, 35, 4056, 17, 6, 56]",0.0,2.0
503,Biden commits to US climate leadership: Brian Deese is an exciting prospect in a key post for the next administration. Worth a watch:👇👇 ,"['Biden', 'commits', 'US', 'climate', 'leadership', ':', 'Brian', 'Deese', 'exciting', 'prospect', 'key', 'post', 'next', 'administration', '.', 'Worth', 'watch', ':', '👇👇']",19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4057, 74, 965, 652, 13, 4058, 4059, 4060, 4061, 821, 726, 155, 47, 1, 4062, 542, 13, 4063]",0.7506,1.0
504,Alito Responds To Appeal Asking To Block Biden Win In PA | The Daily Wire website_name ,"['Alito', 'Responds', 'To', 'Appeal', 'Asking', 'To', 'Block', 'Biden', 'Win', 'In', 'PA', '|', 'The', 'Daily', 'Wire', 'website_name']",16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4064, 4065, 141, 4066, 4067, 141, 2261, 2, 672, 112, 1197, 397, 14, 1085, 2006, 6]",0.2263,2.0
